CustomerID,JoinDate,ChurnDate,CustomerStatus,Age,AgeGroup,Gender,Geography,TenureMonths,IncomeLevel,ContractType,SubscriptionPlan,MonthlyCharges,PaymentMethod,AutoPay,SupportCalls,LatePayments,SatisfactionScore,TotalRevenue,LastActivityDate,RiskScore,RiskCategory,ChurnReason
CUST-00497,6/26/2025,,Active,35,35-44,Female,Northeast,7,Low,One Year,Basic,42.74,Mailed Check,No,4,2,3,299.82,10/31/2025,67,Medium Risk,
CUST-00498,2/1/2023,,Active,79,65+,Male,South,35,Low,Two Year,Standard,72.66,Credit Card,Yes,1,2,4,2546.37,12/4/2025,20,Low Risk,
CUST-00499,5/24/2025,12/31/2025,Churned,38,35-44,Male,Midwest,8,Middle,One Year,Standard,74.86,Electronic Check,No,4,1,3,600,12/31/2025,62,Churned,Service Issues
CUST-00500,12/22/2022,3/31/2023,Churned,40,35-44,Female,South,4,Middle,One Year,Standard,68.22,Electronic Check,Yes,5,0,3,273.9,3/31/2023,58,Churned,Service Issues
CUST-00501,5/7/2025,,Active,46,45-54,Male,Midwest,8,High,One Year,Basic,39.79,Mailed Check,No,2,1,4,318.92,10/22/2025,48,Medium Risk,
CUST-00502,5/29/2025,,Active,25,25-34,Male,Midwest,8,Middle,One Year,Standard,72.74,Bank Transfer,No,2,2,4,583.01,11/10/2025,50,Medium Risk,
CUST-00503,12/8/2022,10/31/2025,Churned,65,65+,Female,South,35,Middle,One Year,Premium,92.8,Bank Transfer,No,6,2,2,3252.17,10/31/2025,64,Churned,Poor Support Experience
CUST-00504,11/1/2024,,Active,26,25-34,Male,West,14,Middle,One Year,Basic,48.08,Bank Transfer,Yes,1,0,5,674.56,12/15/2025,29,Low Risk,
CUST-00505,8/22/2022,,Active,77,65+,Male,Northeast,41,Middle,One Year,Premium,100.34,Bank Transfer,Yes,3,2,3,4119.98,11/10/2025,48,Medium Risk,
CUST-00506,7/19/2025,,Active,25,25-34,Female,South,6,Middle,Two Year,Standard,59.11,Bank Transfer,Yes,3,0,4,355.55,12/20/2025,29,Low Risk,
CUST-00507,6/30/2024,,Active,20,18-24,Female,South,19,High,Month-to-Month,Standard,76.13,Credit Card,No,4,2,3,1448.75,11/28/2025,69,Medium Risk,
CUST-00508,6/8/2024,,Active,71,65+,Female,South,19,Middle,One Year,Basic,36.78,Mailed Check,No,4,1,4,699.92,11/14/2025,53,Medium Risk,
CUST-00509,10/31/2024,,Active,21,18-24,Female,Northeast,15,Middle,One Year,Standard,73.2,Mailed Check,No,5,3,2,1100.2,11/9/2025,64,Medium Risk,
CUST-00510,1/8/2022,,Active,56,55-64,Female,South,48,High,Two Year,Premium,122.05,Credit Card,Yes,0,0,5,5865.72,12/17/2025,18,Low Risk,
CUST-00511,9/27/2024,,Active,30,25-34,Non-binary,West,16,Middle,Month-to-Month,Standard,78.91,Bank Transfer,No,1,2,4,1264.92,11/10/2025,53,Medium Risk,
CUST-00512,2/23/2024,11/30/2024,Churned,41,35-44,Male,Northeast,10,Low,Month-to-Month,Standard,88.55,Electronic Check,No,1,5,3,885.5,11/30/2024,81,Churned,Competitor Offer
CUST-00513,6/19/2023,,Active,40,35-44,Male,South,31,Low,Month-to-Month,Basic,49.62,Mailed Check,No,3,3,2,1540.44,10/9/2025,84,High Risk,
CUST-00514,3/25/2025,7/31/2025,Churned,45,45-54,Female,Midwest,5,Middle,Two Year,Basic,52.85,Electronic Check,Yes,1,1,4,264.25,7/31/2025,43,Churned,Relocation
CUST-00515,7/29/2025,,Active,56,55-64,Female,Midwest,6,High,One Year,Premium,122.35,Bank Transfer,Yes,0,2,4,735.94,12/19/2025,36,Low Risk,
CUST-00516,4/15/2022,9/30/2023,Churned,62,55-64,Female,West,18,Low,Month-to-Month,Basic,59.24,Bank Transfer,No,3,3,2,1067.21,9/30/2023,82,Churned,Poor Support Experience
CUST-00517,12/15/2024,5/31/2025,Churned,45,45-54,Male,Northeast,6,High,Month-to-Month,Standard,67.92,Electronic Check,Yes,1,4,5,408.54,5/31/2025,64,Churned,Billing Issues
CUST-00518,11/7/2023,1/31/2024,Churned,20,18-24,Male,Midwest,3,Low,Month-to-Month,Standard,87.27,Electronic Check,No,3,2,4,263.12,1/31/2024,76,Churned,Competitor Offer
CUST-00519,10/14/2024,,Active,50,45-54,Male,Northeast,15,Low,Month-to-Month,Basic,55.04,Bank Transfer,Yes,4,0,3,827.26,10/20/2025,57,Medium Risk,
CUST-00520,10/26/2023,7/31/2024,Churned,58,55-64,Female,South,10,Low,Month-to-Month,Basic,48.5,Credit Card,Yes,1,0,5,485.73,7/31/2024,48,Churned,Competitor Offer
CUST-00521,6/10/2022,,Active,44,35-44,Female,South,43,Low,Month-to-Month,Basic,58.23,Electronic Check,No,3,1,3,2507.37,10/10/2025,74,High Risk,
CUST-00522,6/11/2023,2/29/2024,Churned,56,55-64,Male,West,9,Low,Month-to-Month,Standard,89.13,Mailed Check,No,3,3,3,803.51,2/29/2024,72,Churned,Competitor Offer
CUST-00523,9/28/2024,,Active,42,35-44,Male,Midwest,16,Middle,Month-to-Month,Standard,91.54,Credit Card,Yes,0,0,5,1467.38,12/16/2025,33,Low Risk,
CUST-00524,1/27/2025,,Active,30,25-34,Female,South,12,Middle,One Year,Basic,44.6,Bank Transfer,Yes,2,2,4,535.87,11/18/2025,43,Medium Risk,
CUST-00525,12/19/2024,,Active,28,25-34,Female,West,13,Middle,Two Year,Basic,43.27,Bank Transfer,Yes,1,0,5,563.81,12/10/2025,17,Low Risk,
CUST-00526,9/23/2022,,Active,55,55-64,Male,Midwest,40,Middle,Month-to-Month,Premium,110.2,Bank Transfer,Yes,2,2,5,4414.6,11/17/2025,51,Medium Risk,
CUST-00527,2/9/2022,,Active,38,35-44,Male,Northeast,47,Low,Two Year,Standard,83.3,Credit Card,Yes,2,1,5,3920.1,12/4/2025,19,Low Risk,
CUST-00528,11/3/2022,,Active,36,35-44,Female,Midwest,38,High,One Year,Basic,57.86,Bank Transfer,Yes,2,1,3,2202.16,12/13/2025,38,Low Risk,
CUST-00529,2/24/2023,,Active,75,65+,Male,Northeast,35,Middle,Month-to-Month,Basic,40.15,Credit Card,No,5,3,3,1407.05,10/14/2025,79,High Risk,
CUST-00530,3/14/2025,6/30/2025,Churned,61,55-64,Male,West,4,Low,One Year,Basic,37.97,Credit Card,Yes,2,1,5,151.88,6/30/2025,38,Churned,Competitor Offer
CUST-00531,3/23/2022,,Active,79,65+,Male,Midwest,46,Middle,Two Year,Premium,108.14,Credit Card,Yes,1,1,5,4980.92,12/18/2025,27,Low Risk,
CUST-00532,4/3/2024,,Active,59,55-64,Female,Northeast,21,Low,Month-to-Month,Standard,70.73,Credit Card,Yes,3,0,3,1487.45,11/28/2025,45,Medium Risk,
CUST-00533,2/2/2022,,Active,34,25-34,Male,Northeast,47,Low,Month-to-Month,Basic,39.09,Electronic Check,No,1,2,5,1839.59,9/18/2025,70,High Risk,
CUST-00534,10/3/2023,,Active,69,65+,Non-binary,West,27,High,One Year,Premium,106.58,Electronic Check,No,3,1,4,2882.46,11/8/2025,53,Medium Risk,
CUST-00535,7/18/2025,11/30/2025,Churned,61,55-64,Female,South,5,Low,One Year,Premium,120.96,Electronic Check,No,1,2,4,604.8,11/30/2025,63,Churned,Price Too High
CUST-00536,3/31/2023,,Active,72,65+,Male,South,34,Middle,Two Year,Standard,66.67,Credit Card,No,1,2,4,2269.78,12/30/2025,29,Low Risk,
CUST-00537,2/25/2023,,Active,25,25-34,Female,Northeast,35,High,One Year,Premium,113.25,Credit Card,No,3,2,4,3968.85,11/15/2025,49,Medium Risk,
CUST-00538,5/15/2024,7/31/2025,Churned,44,35-44,Female,South,15,Low,Month-to-Month,Basic,47.26,Mailed Check,No,1,3,5,709.61,7/31/2025,59,Churned,Competitor Offer
CUST-00539,7/23/2024,4/30/2025,Churned,18,18-24,Male,South,10,Middle,Two Year,Premium,117.99,Credit Card,Yes,3,2,3,1181.67,4/30/2025,45,Churned,Price Too High
CUST-00540,9/22/2023,,Active,72,65+,Male,South,28,Low,One Year,Standard,77.65,Bank Transfer,Yes,3,1,3,2177.68,12/14/2025,37,Low Risk,
CUST-00541,10/2/2024,,Active,33,25-34,Male,South,15,Low,Month-to-Month,Standard,79.74,Credit Card,Yes,5,2,2,1198.5,9/30/2025,70,High Risk,
CUST-00542,5/20/2024,6/30/2025,Churned,18,18-24,Male,Midwest,14,Middle,Month-to-Month,Standard,63.8,Mailed Check,No,1,1,5,894.16,6/30/2025,50,Churned,Competitor Offer
CUST-00543,4/22/2022,,Active,29,25-34,Male,South,45,High,One Year,Standard,83.44,Electronic Check,Yes,0,0,5,3759.8,12/20/2025,28,Low Risk,
CUST-00544,1/31/2024,,Active,40,35-44,Female,South,24,Low,One Year,Basic,43.6,Bank Transfer,Yes,4,2,3,1047.7,11/30/2025,46,Medium Risk,
CUST-00545,11/4/2023,6/30/2025,Churned,71,65+,Male,South,20,Low,Month-to-Month,Basic,55.09,Credit Card,No,4,3,3,1103.46,6/30/2025,75,Churned,Competitor Offer
CUST-00546,12/3/2023,7/31/2024,Churned,60,55-64,Male,Northeast,8,Middle,Month-to-Month,Standard,80.76,Electronic Check,No,0,2,5,647.29,7/31/2024,62,Churned,Competitor Offer
CUST-00547,10/17/2024,,Active,19,18-24,Male,South,15,High,Month-to-Month,Standard,74.27,Electronic Check,Yes,0,1,5,1116.27,11/12/2025,45,Medium Risk,
CUST-00548,10/30/2023,,Active,27,25-34,Male,South,27,Middle,Two Year,Basic,43.74,Credit Card,Yes,2,0,5,1182.96,12/8/2025,25,Low Risk,
CUST-00549,11/2/2024,,Active,26,25-34,Female,Northeast,14,High,Month-to-Month,Premium,93.87,Bank Transfer,Yes,1,0,5,1317,12/31/2025,32,Low Risk,
CUST-00550,10/21/2023,,Active,27,25-34,Female,Midwest,27,Middle,Month-to-Month,Premium,111.35,Mailed Check,No,1,1,5,3011.46,12/8/2025,58,Medium Risk,
CUST-00551,12/22/2022,,Active,70,65+,Male,South,37,Middle,Two Year,Premium,105.19,Bank Transfer,Yes,3,1,4,3898.35,12/21/2025,26,Low Risk,
CUST-00552,9/8/2022,,Active,21,18-24,Female,West,40,Low,Two Year,Standard,72.6,Credit Card,Yes,0,1,5,2908.36,12/25/2025,8,Low Risk,
CUST-00553,2/17/2024,,Active,58,55-64,Female,Northeast,23,Middle,One Year,Premium,120.44,Bank Transfer,Yes,2,2,4,2773.74,12/28/2025,36,Low Risk,
CUST-00554,7/16/2025,,Active,61,55-64,Female,Midwest,6,High,Month-to-Month,Standard,83.8,Electronic Check,No,3,2,3,504.06,11/6/2025,83,High Risk,
CUST-00555,12/6/2022,,Active,43,35-44,Female,South,37,Middle,Two Year,Premium,98.17,Bank Transfer,No,4,2,3,3638.17,10/21/2025,54,Medium Risk,
CUST-00556,11/10/2024,,Active,26,25-34,Male,West,14,Low,Two Year,Standard,71.4,Mailed Check,No,4,3,3,1001.74,11/2/2025,42,Medium Risk,
CUST-00557,12/21/2023,,Active,71,65+,Female,Midwest,25,Low,Month-to-Month,Basic,52.81,Credit Card,Yes,1,2,5,1322.62,11/30/2025,45,Medium Risk,
CUST-00558,6/5/2024,,Active,23,18-24,Female,Midwest,19,High,Month-to-Month,Basic,46.93,Electronic Check,No,2,1,3,893.07,10/22/2025,78,High Risk,
CUST-00559,2/23/2024,,Active,62,55-64,Male,Midwest,23,Middle,Month-to-Month,Standard,76.24,Mailed Check,No,4,1,3,1755.8,11/5/2025,66,Medium Risk,
CUST-00560,12/18/2022,2/28/2023,Churned,59,55-64,Female,South,3,High,One Year,Basic,45.28,Mailed Check,No,3,2,4,136.52,2/28/2023,59,Churned,Competitor Offer
CUST-00561,12/13/2023,1/31/2025,Churned,48,45-54,Female,South,14,Low,Month-to-Month,Standard,63.89,Bank Transfer,Yes,6,1,2,896.38,1/31/2025,65,Churned,Service Issues
CUST-00562,4/13/2024,,Active,25,25-34,Male,South,21,Middle,Month-to-Month,Premium,131.86,Mailed Check,Yes,2,0,3,2773.02,10/20/2025,54,Medium Risk,
CUST-00563,9/13/2023,3/31/2025,Churned,52,45-54,Female,South,19,Middle,Month-to-Month,Standard,71.79,Mailed Check,No,1,2,4,1366.17,3/31/2025,50,Churned,Competitor Offer
CUST-00564,1/21/2024,,Active,76,65+,Female,South,24,Low,One Year,Basic,37.42,Electronic Check,No,2,3,4,899.2,11/29/2025,56,Medium Risk,
CUST-00565,11/8/2022,,Active,32,25-34,Female,South,38,Low,One Year,Premium,120.89,Mailed Check,Yes,0,0,5,4601.06,12/29/2025,22,Low Risk,
CUST-00566,8/19/2024,,Active,30,25-34,Female,West,17,Middle,Month-to-Month,Standard,85.99,Credit Card,Yes,1,0,4,1464.41,12/9/2025,35,Low Risk,
CUST-00567,2/4/2023,7/31/2023,Churned,60,55-64,Female,South,6,Low,Two Year,Standard,63.2,Bank Transfer,No,3,3,4,379.2,7/31/2023,47,Churned,Billing Issues
CUST-00568,1/21/2022,,Active,20,18-24,Female,West,48,Middle,Two Year,Premium,116.83,Bank Transfer,Yes,0,0,5,5614.84,12/25/2025,18,Low Risk,
CUST-00569,9/25/2022,,Active,18,18-24,Male,South,40,Middle,Month-to-Month,Standard,86.32,Bank Transfer,Yes,0,2,5,3457.96,11/15/2025,42,Medium Risk,
CUST-00570,3/12/2022,,Active,19,18-24,Male,South,46,Low,Month-to-Month,Standard,79.74,Electronic Check,Yes,3,0,5,3672.84,10/25/2025,46,Medium Risk,
CUST-00571,1/14/2025,5/31/2025,Churned,33,25-34,Female,Midwest,5,High,Month-to-Month,Standard,80.15,Electronic Check,No,0,3,4,400.75,5/31/2025,67,Churned,Billing Issues
CUST-00572,4/16/2025,,Active,22,18-24,Male,Northeast,9,Middle,One Year,Premium,96.51,Bank Transfer,Yes,3,0,4,870.04,11/26/2025,40,Medium Risk,
CUST-00573,1/30/2024,,Active,23,18-24,Male,Midwest,24,Low,One Year,Standard,66.62,Electronic Check,Yes,2,0,4,1600.88,12/19/2025,35,Low Risk,
CUST-00574,8/5/2025,,Active,18,18-24,Male,Northeast,5,Middle,One Year,Standard,70.28,Bank Transfer,Yes,6,0,3,352.45,12/5/2025,48,Medium Risk,
CUST-00575,2/26/2024,,Active,31,25-34,Female,South,23,Middle,Month-to-Month,Basic,59.03,Bank Transfer,Yes,1,0,4,1359.47,11/2/2025,41,Medium Risk,
CUST-00576,3/6/2024,12/31/2024,Churned,59,55-64,Male,West,10,High,One Year,Basic,54.86,Credit Card,Yes,1,2,4,549.42,12/31/2024,38,Churned,Competitor Offer
CUST-00577,4/8/2022,,Active,71,65+,Male,Northeast,45,Middle,Month-to-Month,Basic,49.74,Electronic Check,Yes,3,0,3,2241.3,11/11/2025,68,Medium Risk,
CUST-00578,6/14/2022,,Active,26,25-34,Male,West,43,Low,Month-to-Month,Basic,42.92,Credit Card,Yes,3,0,3,1848.12,12/1/2025,54,Medium Risk,
CUST-00579,1/9/2023,,Active,48,45-54,Female,Northeast,36,High,Month-to-Month,Standard,67.81,Credit Card,Yes,3,2,3,2444.22,10/31/2025,52,Medium Risk,
CUST-00580,3/11/2024,10/31/2024,Churned,53,45-54,Female,West,8,Middle,One Year,Standard,74.33,Electronic Check,No,2,5,4,594.64,10/31/2024,64,Churned,Billing Issues
CUST-00581,3/27/2022,,Active,47,45-54,Female,Northeast,46,Middle,Month-to-Month,Premium,109.13,Mailed Check,Yes,2,0,4,5026.54,11/14/2025,49,Medium Risk,
CUST-00582,1/25/2024,,Active,63,55-64,Female,Midwest,24,Low,Two Year,Basic,48.21,Bank Transfer,Yes,4,2,3,1158.48,12/15/2025,37,Low Risk,
CUST-00583,8/22/2025,,Active,77,65+,Female,South,5,Middle,Two Year,Standard,67.15,Credit Card,Yes,2,2,4,336.76,12/8/2025,29,Low Risk,
CUST-00584,6/5/2025,8/31/2025,Churned,47,45-54,Male,Midwest,3,Middle,Month-to-Month,Basic,51.5,Bank Transfer,Yes,4,2,3,154.5,8/31/2025,71,Churned,Service Issues
CUST-00585,9/17/2023,4/30/2024,Churned,55,55-64,Male,West,8,Middle,Two Year,Premium,94.28,Mailed Check,No,2,3,3,755.65,4/30/2024,50,Churned,Billing Issues
CUST-00586,5/2/2024,,Active,75,65+,Male,West,20,Middle,One Year,Basic,37.29,Electronic Check,No,2,3,3,746.92,11/10/2025,67,Medium Risk,
CUST-00587,11/14/2022,,Active,74,65+,Female,Midwest,38,High,Month-to-Month,Standard,64.52,Credit Card,Yes,3,1,3,2455.64,11/12/2025,51,Medium Risk,
CUST-00588,9/1/2023,,Active,27,25-34,Female,West,28,Middle,Two Year,Standard,59.98,Bank Transfer,Yes,1,0,5,1682.14,12/24/2025,10,Low Risk,
CUST-00589,6/11/2025,,Active,22,18-24,Male,South,7,Low,Two Year,Standard,62.09,Bank Transfer,No,1,2,4,435.56,12/5/2025,38,Low Risk,
CUST-00590,2/16/2023,1/31/2024,Churned,47,45-54,Female,South,12,High,One Year,Standard,73.18,Electronic Check,No,3,3,3,879.26,1/31/2024,69,Churned,Billing Issues
CUST-00591,5/14/2023,,Active,78,65+,Male,South,32,Middle,One Year,Premium,127.04,Credit Card,Yes,1,1,5,4071.01,12/23/2025,32,Low Risk,
CUST-00592,3/20/2024,4/30/2025,Churned,20,18-24,Female,South,14,Low,Two Year,Standard,68.12,Electronic Check,No,1,3,4,954.7,4/30/2025,36,Churned,Billing Issues
CUST-00593,9/29/2024,,Active,69,65+,Female,South,16,Low,Month-to-Month,Premium,100.39,Bank Transfer,Yes,1,1,4,1609.26,10/23/2025,49,Medium Risk,
CUST-00594,1/27/2025,10/31/2025,Churned,48,45-54,Male,West,10,Low,Month-to-Month,Standard,88.93,Bank Transfer,Yes,2,0,4,889.3,10/31/2025,46,Churned,Competitor Offer
CUST-00595,3/15/2025,,Active,43,35-44,Male,West,10,Low,Two Year,Standard,80.64,Mailed Check,No,1,2,5,807.61,12/29/2025,38,Low Risk,
CUST-00596,9/11/2023,,Active,26,25-34,Male,Midwest,28,Low,Two Year,Basic,38.73,Electronic Check,Yes,2,0,4,1086.18,12/25/2025,32,Low Risk,
CUST-00597,8/21/2025,10/31/2025,Churned,73,65+,Female,Midwest,3,Low,Two Year,Premium,108.82,Credit Card,No,3,1,3,326.46,10/31/2025,51,Churned,Price Too High
CUST-00598,3/30/2025,5/31/2025,Churned,56,55-64,Female,West,3,Middle,Month-to-Month,Basic,38.27,Bank Transfer,No,4,2,2,114.81,5/31/2025,95,Churned,Poor Support Experience
CUST-00599,6/15/2022,,Active,68,65+,Male,South,43,High,One Year,Standard,84.76,Credit Card,Yes,6,0,2,3649.76,12/12/2025,52,Medium Risk,
CUST-00600,4/27/2025,,Active,21,18-24,Male,Northeast,9,High,One Year,Basic,52.38,Bank Transfer,No,1,2,5,472.21,11/21/2025,54,Medium Risk,
CUST-00601,2/6/2022,,Active,56,55-64,Male,South,47,Middle,One Year,Premium,127.59,Bank Transfer,Yes,2,1,5,6004.37,12/24/2025,30,Low Risk,
CUST-00602,5/5/2024,3/31/2025,Churned,19,18-24,Male,South,11,Middle,Month-to-Month,Premium,99.35,Electronic Check,No,1,4,4,1094.34,3/31/2025,81,Churned,Billing Issues
CUST-00603,1/14/2024,,Active,56,55-64,Male,Midwest,24,High,Month-to-Month,Standard,69.91,Bank Transfer,Yes,5,1,3,1679.94,12/6/2025,58,Medium Risk,
CUST-00604,6/16/2023,,Active,39,35-44,Male,Northeast,31,Low,Month-to-Month,Basic,44.31,Credit Card,Yes,4,1,3,1375.59,10/28/2025,65,Medium Risk,
CUST-00605,4/8/2025,10/31/2025,Churned,29,25-34,Female,West,7,Middle,Month-to-Month,Basic,44.65,Bank Transfer,Yes,4,2,4,312.55,10/31/2025,67,Churned,Service Issues
CUST-00606,6/8/2022,,Active,70,65+,Female,Midwest,43,Middle,Two Year,Standard,74.78,Electronic Check,No,3,2,4,3220.02,10/28/2025,42,Medium Risk,
CUST-00607,8/25/2025,,Active,60,55-64,Male,Northeast,5,Low,One Year,Standard,77.58,Bank Transfer,No,2,2,5,389.06,11/29/2025,46,Medium Risk,
CUST-00608,4/10/2024,,Active,49,45-54,Male,Northeast,21,Middle,Month-to-Month,Premium,121.67,Credit Card,No,2,1,3,2558.73,11/7/2025,70,High Risk,
CUST-00609,8/14/2025,,Active,76,65+,Male,Northeast,5,Middle,Month-to-Month,Basic,53.1,Bank Transfer,No,4,2,3,266.3,10/22/2025,80,High Risk,
CUST-00610,5/17/2025,,Active,36,35-44,Male,West,8,Middle,One Year,Basic,45.48,Bank Transfer,No,1,3,4,364.52,10/27/2025,56,Medium Risk,
CUST-00611,3/27/2022,,Active,67,65+,Female,South,46,Middle,Month-to-Month,Standard,87,Credit Card,Yes,3,0,4,4007.24,11/14/2025,41,Medium Risk,
CUST-00612,2/26/2024,,Active,64,55-64,Female,West,23,Middle,Two Year,Standard,77.85,Credit Card,Yes,6,0,2,1792.89,11/10/2025,44,Medium Risk,
CUST-00613,9/11/2023,,Active,53,45-54,Female,Midwest,28,Middle,Month-to-Month,Basic,40.02,Mailed Check,No,4,2,3,1122.36,10/14/2025,75,High Risk,
CUST-00614,3/27/2023,,Active,57,55-64,Male,West,34,Low,Month-to-Month,Standard,65.02,Electronic Check,No,3,2,3,2213.62,10/19/2025,76,High Risk,
CUST-00615,3/17/2025,,Active,65,65+,Male,South,10,Middle,Month-to-Month,Standard,90.92,Mailed Check,Yes,4,1,2,910.56,10/1/2025,70,High Risk,
CUST-00616,6/7/2022,7/31/2025,Churned,25,25-34,Female,South,38,Middle,One Year,Standard,64.59,Electronic Check,No,3,2,3,2457.33,7/31/2025,55,Churned,Competitor Offer
CUST-00617,4/10/2023,,Active,66,65+,Female,West,33,Middle,Month-to-Month,Standard,71.97,Bank Transfer,Yes,0,2,5,2378.25,11/21/2025,42,Medium Risk,
CUST-00618,9/17/2024,,Active,37,35-44,Female,South,16,Middle,Month-to-Month,Standard,69.67,Credit Card,Yes,2,0,5,1116.82,12/31/2025,36,Low Risk,
CUST-00619,1/23/2023,,Active,24,18-24,Female,West,36,Middle,Month-to-Month,Premium,131.72,Bank Transfer,Yes,2,0,5,4747.86,12/8/2025,47,Medium Risk,
CUST-00620,2/2/2024,6/30/2024,Churned,50,45-54,Male,West,5,Low,Month-to-Month,Premium,114.19,Bank Transfer,No,0,2,5,570.95,6/30/2024,62,Churned,Competitor Offer
CUST-00621,11/14/2023,,Active,43,35-44,Male,South,26,Middle,One Year,Standard,65.3,Credit Card,Yes,1,0,5,1700.74,12/28/2025,20,Low Risk,
CUST-00622,4/10/2023,,Active,48,45-54,Female,West,33,High,Month-to-Month,Standard,82.83,Credit Card,No,2,1,4,2737.11,11/7/2025,50,Medium Risk,
CUST-00623,8/17/2024,8/31/2025,Churned,32,25-34,Female,South,13,Middle,Two Year,Basic,55.92,Electronic Check,No,4,2,2,727.8,8/31/2025,68,Churned,Service Issues
CUST-00624,10/20/2024,3/31/2025,Churned,20,18-24,Male,West,6,Middle,One Year,Premium,123.13,Bank Transfer,Yes,1,0,5,740.63,3/31/2025,37,Churned,Price Too High
CUST-00625,6/12/2022,8/31/2022,Churned,47,45-54,Female,South,3,Middle,Month-to-Month,Basic,53.11,Credit Card,Yes,7,0,2,159.33,8/31/2022,82,Churned,Service Issues
CUST-00626,8/21/2025,,Active,43,35-44,Male,South,5,High,Month-to-Month,Standard,87.01,Electronic Check,No,1,2,4,436.36,11/18/2025,69,Medium Risk,
CUST-00627,1/19/2025,9/30/2025,Churned,37,35-44,Female,South,9,Middle,Two Year,Standard,66.39,Bank Transfer,Yes,3,2,4,597.51,9/30/2025,34,Churned,Relocation
CUST-00628,7/16/2024,11/30/2024,Churned,35,35-44,Female,South,5,Middle,Month-to-Month,Basic,60.73,Bank Transfer,No,3,2,3,303.65,11/30/2024,76,Churned,Competitor Offer
CUST-00629,11/9/2023,1/31/2024,Churned,41,35-44,Female,Northeast,3,Middle,Month-to-Month,Standard,87.49,Bank Transfer,No,0,3,4,263.78,1/31/2024,60,Churned,Billing Issues
CUST-00630,6/22/2025,9/30/2025,Churned,53,45-54,Female,South,4,Middle,One Year,Standard,78.91,Mailed Check,No,0,3,4,315.64,9/30/2025,39,Churned,Billing Issues
CUST-00631,8/9/2023,,Active,18,18-24,Female,Midwest,29,Middle,Month-to-Month,Premium,126.3,Electronic Check,No,1,3,5,3668.37,9/29/2025,74,High Risk,
CUST-00632,2/11/2024,5/31/2024,Churned,65,65+,Female,South,4,High,Month-to-Month,Standard,83.4,Mailed Check,No,3,2,3,333.6,5/31/2024,71,Churned,Competitor Offer
CUST-00633,10/24/2023,11/30/2025,Churned,20,18-24,Female,West,26,Middle,Month-to-Month,Premium,114.86,Credit Card,Yes,2,0,4,2989.8,11/30/2025,49,Churned,Price Too High
CUST-00634,2/2/2022,,Active,38,35-44,Male,Midwest,47,Low,Two Year,Standard,66.03,Bank Transfer,Yes,0,1,5,3107.37,12/12/2025,9,Low Risk,
CUST-00635,3/19/2024,,Active,71,65+,Male,Northeast,22,High,Month-to-Month,Standard,83.33,Mailed Check,No,5,1,2,1835.76,9/30/2025,76,High Risk,
CUST-00636,9/14/2024,,Active,28,25-34,Female,Midwest,16,Low,One Year,Basic,52.47,Mailed Check,No,4,3,3,841.1,11/4/2025,64,Medium Risk,
CUST-00637,7/3/2023,,Active,21,18-24,Male,Northeast,30,Middle,One Year,Standard,78.41,Credit Card,No,3,3,3,2355.84,11/27/2025,51,Medium Risk,
CUST-00638,2/2/2023,7/31/2024,Churned,62,55-64,Female,South,18,Low,One Year,Standard,65.3,Electronic Check,Yes,0,1,5,1176.38,7/31/2024,29,Churned,Competitor Offer
CUST-00639,8/21/2024,,Active,38,35-44,Female,West,17,Middle,One Year,Basic,37.44,Mailed Check,No,1,2,5,637.6,10/30/2025,43,Medium Risk,
CUST-00640,9/24/2023,,Active,58,55-64,Female,Midwest,28,Middle,Month-to-Month,Standard,77.52,Bank Transfer,Yes,4,0,3,2174.04,11/8/2025,53,Medium Risk,
CUST-00641,9/12/2023,,Active,58,55-64,Male,West,28,Middle,One Year,Premium,90.63,Electronic Check,No,0,5,4,2541.72,12/4/2025,47,Medium Risk,
CUST-00642,4/11/2022,,Active,51,45-54,Female,South,45,Middle,Two Year,Standard,73.22,Bank Transfer,Yes,0,0,5,3299.3,12/31/2025,11,Low Risk,
CUST-00643,8/3/2025,,Active,74,65+,Female,South,5,High,Month-to-Month,Premium,106.5,Electronic Check,No,1,2,4,534.1,9/6/2025,75,High Risk,
CUST-00644,7/21/2024,,Active,74,65+,Female,South,18,High,Month-to-Month,Basic,57.04,Bank Transfer,Yes,1,2,4,1028.44,10/28/2025,47,Medium Risk,
